,EID
5940,ENSMUSG00000027204
5941,ENSMUSG00000027206
5942,ENSMUSG00000027207
5943,ENSMUSG00000027208
5944,ENSMUSG00000027209
5945,ENSMUSG00000027210
5946,ENSMUSG00000027215
5947,ENSMUSG00000027217
5948,ENSMUSG00000027219
5949,ENSMUSG00000027220
5950,ENSMUSG00000027221
5951,ENSMUSG00000027222
5952,ENSMUSG00000027223
5953,ENSMUSG00000027224
5954,ENSMUSG00000027225
5955,ENSMUSG00000027227
5956,ENSMUSG00000027229
5957,ENSMUSG00000027230
5958,ENSMUSG00000027233
5959,ENSMUSG00000027236
5960,ENSMUSG00000027238
5961,ENSMUSG00000027239
5962,ENSMUSG00000027242
5963,ENSMUSG00000027243
5964,ENSMUSG00000027244
5965,ENSMUSG00000027245
5966,ENSMUSG00000027246
5967,ENSMUSG00000027247
5968,ENSMUSG00000027248
5969,ENSMUSG00000027249
5970,ENSMUSG00000027253
5971,ENSMUSG00000027254
5972,ENSMUSG00000027255
5973,ENSMUSG00000027257
5974,ENSMUSG00000027259
5975,ENSMUSG00000027261
5976,ENSMUSG00000027263
5977,ENSMUSG00000027270
5978,ENSMUSG00000027272
5979,ENSMUSG00000027273
5980,ENSMUSG00000027274
5981,ENSMUSG00000027276
5982,ENSMUSG00000027281
5983,ENSMUSG00000027282
5984,ENSMUSG00000027284
5985,ENSMUSG00000027285
5986,ENSMUSG00000027286
5987,ENSMUSG00000027287
5988,ENSMUSG00000027288
5989,ENSMUSG00000027291
5990,ENSMUSG00000027293
5991,ENSMUSG00000027296
5992,ENSMUSG00000027297
5993,ENSMUSG00000027298
5994,ENSMUSG00000027300
5995,ENSMUSG00000027301
5996,ENSMUSG00000027303
5997,ENSMUSG00000027304
5998,ENSMUSG00000027305
5999,ENSMUSG00000027306
6000,ENSMUSG00000027309
6001,ENSMUSG00000027312
6002,ENSMUSG00000027313
6003,ENSMUSG00000027314
6004,ENSMUSG00000027315
6005,ENSMUSG00000027316
6006,ENSMUSG00000027317
6007,ENSMUSG00000027318
6008,ENSMUSG00000027322
6009,ENSMUSG00000027323
6010,ENSMUSG00000027324
6011,ENSMUSG00000027326
6012,ENSMUSG00000027327
6013,ENSMUSG00000027329
6014,ENSMUSG00000027330
6015,ENSMUSG00000027331
6016,ENSMUSG00000027332
6017,ENSMUSG00000027333
6018,ENSMUSG00000027335
6019,ENSMUSG00000027338
6020,ENSMUSG00000027339
6021,ENSMUSG00000027340
6022,ENSMUSG00000027341
6023,ENSMUSG00000027342
6024,ENSMUSG00000027344
6025,ENSMUSG00000027345
6026,ENSMUSG00000027346
6027,ENSMUSG00000027347
6028,ENSMUSG00000027349
6029,ENSMUSG00000027350
6030,ENSMUSG00000027351
6031,ENSMUSG00000027353
6032,ENSMUSG00000027355
6033,ENSMUSG00000027356
6034,ENSMUSG00000027357
6035,ENSMUSG00000027358
6036,ENSMUSG00000027359
6037,ENSMUSG00000027360
6038,ENSMUSG00000027361
6039,ENSMUSG00000027363
6040,ENSMUSG00000027364
6041,ENSMUSG00000027365
6042,ENSMUSG00000027366
6043,ENSMUSG00000027367
6044,ENSMUSG00000027368
6045,ENSMUSG00000027371
6046,ENSMUSG00000027374
6047,ENSMUSG00000027375
6048,ENSMUSG00000027376
6049,ENSMUSG00000027377
6050,ENSMUSG00000027378
6051,ENSMUSG00000027379
6052,ENSMUSG00000027380
6053,ENSMUSG00000027381
6054,ENSMUSG00000027384
6055,ENSMUSG00000027386
6056,ENSMUSG00000027387
6057,ENSMUSG00000027394
6058,ENSMUSG00000027395
6059,ENSMUSG00000027397
6060,ENSMUSG00000027398
6061,ENSMUSG00000027399
6062,ENSMUSG00000027400
6063,ENSMUSG00000027401
6064,ENSMUSG00000027403
6065,ENSMUSG00000027404
6066,ENSMUSG00000027405
6067,ENSMUSG00000027406
6068,ENSMUSG00000027408
6069,ENSMUSG00000027409
6070,ENSMUSG00000027411
6071,ENSMUSG00000027412
6072,ENSMUSG00000027416
6073,ENSMUSG00000027419
6074,ENSMUSG00000027420
6075,ENSMUSG00000027422
6076,ENSMUSG00000027423
6077,ENSMUSG00000027424
6078,ENSMUSG00000027425
6079,ENSMUSG00000027427
6080,ENSMUSG00000027428
6081,ENSMUSG00000027429
6082,ENSMUSG00000027430
6083,ENSMUSG00000027431
6084,ENSMUSG00000027433
6085,ENSMUSG00000027434
6086,ENSMUSG00000027435
6087,ENSMUSG00000027438
6088,ENSMUSG00000027439
6089,ENSMUSG00000027442
6090,ENSMUSG00000027443
6091,ENSMUSG00000027444
6092,ENSMUSG00000027445
6093,ENSMUSG00000027446
6094,ENSMUSG00000027447
6095,ENSMUSG00000027452
6096,ENSMUSG00000027454
6097,ENSMUSG00000027455
6098,ENSMUSG00000027456
6099,ENSMUSG00000027457
6100,ENSMUSG00000027459
6101,ENSMUSG00000027460
6102,ENSMUSG00000027463
6103,ENSMUSG00000027465
6104,ENSMUSG00000027466
6105,ENSMUSG00000027468
6106,ENSMUSG00000027469
6107,ENSMUSG00000027470
6108,ENSMUSG00000027472
6109,ENSMUSG00000027474
6110,ENSMUSG00000027475
6111,ENSMUSG00000027478
6112,ENSMUSG00000027479
6113,ENSMUSG00000027480
6114,ENSMUSG00000027481
6115,ENSMUSG00000027482
6116,ENSMUSG00000027483
6117,ENSMUSG00000027484
6118,ENSMUSG00000027485
6119,ENSMUSG00000027487
6120,ENSMUSG00000027488
6121,ENSMUSG00000027489
6122,ENSMUSG00000027490
6123,ENSMUSG00000027495
6124,ENSMUSG00000027496
6125,ENSMUSG00000027498
6126,ENSMUSG00000027499
6127,ENSMUSG00000027500
6128,ENSMUSG00000027502
6129,ENSMUSG00000027505
6130,ENSMUSG00000027506
6131,ENSMUSG00000027508
6132,ENSMUSG00000027509
6133,ENSMUSG00000027510
6134,ENSMUSG00000027513
6135,ENSMUSG00000027514
6136,ENSMUSG00000027517
6137,ENSMUSG00000027518
6138,ENSMUSG00000027519
6139,ENSMUSG00000027520
6140,ENSMUSG00000027522
6141,ENSMUSG00000027523
6142,ENSMUSG00000027524
6143,ENSMUSG00000027525
6144,ENSMUSG00000027528
6145,ENSMUSG00000027530
6146,ENSMUSG00000027531
6147,ENSMUSG00000027533
6148,ENSMUSG00000027534
6149,ENSMUSG00000027536
6150,ENSMUSG00000027540
6151,ENSMUSG00000027544
6152,ENSMUSG00000027546
6153,ENSMUSG00000027547
6154,ENSMUSG00000027550
6155,ENSMUSG00000027551
6156,ENSMUSG00000027552
6157,ENSMUSG00000027555
6158,ENSMUSG00000027556
6159,ENSMUSG00000027559
6160,ENSMUSG00000027560
6161,ENSMUSG00000027562
6162,ENSMUSG00000027564
6163,ENSMUSG00000027566
6164,ENSMUSG00000027568
6165,ENSMUSG00000027569
6166,ENSMUSG00000027570
6167,ENSMUSG00000027573
6168,ENSMUSG00000027574
6169,ENSMUSG00000027575
6170,ENSMUSG00000027577
6171,ENSMUSG00000027579
6172,ENSMUSG00000027580
6173,ENSMUSG00000027581
6174,ENSMUSG00000027582
6175,ENSMUSG00000027583
6176,ENSMUSG00000027584
6177,ENSMUSG00000027589
6178,ENSMUSG00000027593
6179,ENSMUSG00000027596
6180,ENSMUSG00000027597
6181,ENSMUSG00000027598
6182,ENSMUSG00000027599
6183,ENSMUSG00000027601
6184,ENSMUSG00000027602
6185,ENSMUSG00000027603
6186,ENSMUSG00000027605
6187,ENSMUSG00000027606
6188,ENSMUSG00000027610
6189,ENSMUSG00000027611
6190,ENSMUSG00000027612
6191,ENSMUSG00000027613
6192,ENSMUSG00000027615
6193,ENSMUSG00000027618
6194,ENSMUSG00000027620
6195,ENSMUSG00000027624
6196,ENSMUSG00000027628
6197,ENSMUSG00000027630
6198,ENSMUSG00000027634
6199,ENSMUSG00000027635
6200,ENSMUSG00000027636
6201,ENSMUSG00000027637
6202,ENSMUSG00000027639
6203,ENSMUSG00000027641
6204,ENSMUSG00000027642
6205,ENSMUSG00000027643
6206,ENSMUSG00000027646
6207,ENSMUSG00000027649
6208,ENSMUSG00000027650
6209,ENSMUSG00000027651
6210,ENSMUSG00000027652
6211,ENSMUSG00000027654
6212,ENSMUSG00000027655
6213,ENSMUSG00000027656
6214,ENSMUSG00000027660
6215,ENSMUSG00000027661
6216,ENSMUSG00000027663
6217,ENSMUSG00000027665
6218,ENSMUSG00000027667
6219,ENSMUSG00000027668
6220,ENSMUSG00000027669
6221,ENSMUSG00000027670
6222,ENSMUSG00000027671
6223,ENSMUSG00000027673
6224,ENSMUSG00000027674
6225,ENSMUSG00000027676
6226,ENSMUSG00000027677
6227,ENSMUSG00000027678
6228,ENSMUSG00000027679
6229,ENSMUSG00000027680
6230,ENSMUSG00000027684
6231,ENSMUSG00000027690
6232,ENSMUSG00000027692
6233,ENSMUSG00000027695
6234,ENSMUSG00000027698
6235,ENSMUSG00000027699
6236,ENSMUSG00000027702
6237,ENSMUSG00000027703
6238,ENSMUSG00000027706
6239,ENSMUSG00000027708
6240,ENSMUSG00000027709
6241,ENSMUSG00000027710
6242,ENSMUSG00000027712
6243,ENSMUSG00000027713
6244,ENSMUSG00000027714
6245,ENSMUSG00000027715
6246,ENSMUSG00000027716
6247,ENSMUSG00000027718
6248,ENSMUSG00000027719
6249,ENSMUSG00000027720
6250,ENSMUSG00000027722
6251,ENSMUSG00000027737
6252,ENSMUSG00000027739
6253,ENSMUSG00000027742
6254,ENSMUSG00000027744
6255,ENSMUSG00000027746
6256,ENSMUSG00000027748
6257,ENSMUSG00000027750
6258,ENSMUSG00000027751
6259,ENSMUSG00000027752
6260,ENSMUSG00000027761
6261,ENSMUSG00000027762
6262,ENSMUSG00000027763
6263,ENSMUSG00000027765
6264,ENSMUSG00000027770
6265,ENSMUSG00000027774
6266,ENSMUSG00000027775
6267,ENSMUSG00000027776
6268,ENSMUSG00000027777
6269,ENSMUSG00000027778
6270,ENSMUSG00000027782
6271,ENSMUSG00000027784
6272,ENSMUSG00000027787
6273,ENSMUSG00000027788
6274,ENSMUSG00000027790
6275,ENSMUSG00000027792
6276,ENSMUSG00000027793
6277,ENSMUSG00000027794
6278,ENSMUSG00000027796
6279,ENSMUSG00000027797
6280,ENSMUSG00000027799
6281,ENSMUSG00000027800
6282,ENSMUSG00000027801
6283,ENSMUSG00000027803
6284,ENSMUSG00000027804
6285,ENSMUSG00000027805
6286,ENSMUSG00000027806
6287,ENSMUSG00000027808
6288,ENSMUSG00000027809
6289,ENSMUSG00000027810
6290,ENSMUSG00000027811
6291,ENSMUSG00000027820
6292,ENSMUSG00000027822
6293,ENSMUSG00000027823
6294,ENSMUSG00000027824
6295,ENSMUSG00000027827
6296,ENSMUSG00000027828
6297,ENSMUSG00000027829
6298,ENSMUSG00000027831
6299,ENSMUSG00000027832
6300,ENSMUSG00000027833
6301,ENSMUSG00000027834
6302,ENSMUSG00000027835
6303,ENSMUSG00000027840
6304,ENSMUSG00000027843
6305,ENSMUSG00000027845
6306,ENSMUSG00000027848
6307,ENSMUSG00000027849
6308,ENSMUSG00000027852
6309,ENSMUSG00000027854
6310,ENSMUSG00000027855
6311,ENSMUSG00000027857
6312,ENSMUSG00000027858
6313,ENSMUSG00000027859
6314,ENSMUSG00000027860
6315,ENSMUSG00000027861
6316,ENSMUSG00000027863
6317,ENSMUSG00000027864
6318,ENSMUSG00000027865
6319,ENSMUSG00000027867
6320,ENSMUSG00000027868
6321,ENSMUSG00000027869
6322,ENSMUSG00000027870
6323,ENSMUSG00000027871
6324,ENSMUSG00000027875
6325,ENSMUSG00000027876
6326,ENSMUSG00000027878
6327,ENSMUSG00000027879
6328,ENSMUSG00000027880
6329,ENSMUSG00000027881
6330,ENSMUSG00000027882
6331,ENSMUSG00000027883
6332,ENSMUSG00000027884
6333,ENSMUSG00000027886
6334,ENSMUSG00000027887
6335,ENSMUSG00000027889
6336,ENSMUSG00000027890
6337,ENSMUSG00000027893
6338,ENSMUSG00000027894
6339,ENSMUSG00000027895
6340,ENSMUSG00000027896
6341,ENSMUSG00000027900
6342,ENSMUSG00000027901
6343,ENSMUSG00000027902
6344,ENSMUSG00000027905
6345,ENSMUSG00000027907
6346,ENSMUSG00000027908
6347,ENSMUSG00000027912
6348,ENSMUSG00000027913
6349,ENSMUSG00000027919
6350,ENSMUSG00000027923
6351,ENSMUSG00000027925
6352,ENSMUSG00000027927
6353,ENSMUSG00000027931
6354,ENSMUSG00000027932
6355,ENSMUSG00000027933
6356,ENSMUSG00000027935
6357,ENSMUSG00000027936
6358,ENSMUSG00000027937
6359,ENSMUSG00000027938
6360,ENSMUSG00000027939
6361,ENSMUSG00000027940
6362,ENSMUSG00000027942
6363,ENSMUSG00000027944
6364,ENSMUSG00000027947
6365,ENSMUSG00000027950
6366,ENSMUSG00000027951
6367,ENSMUSG00000027952
6368,ENSMUSG00000027953
6369,ENSMUSG00000027954
6370,ENSMUSG00000027955
6371,ENSMUSG00000027956
6372,ENSMUSG00000027957
6373,ENSMUSG00000027959
6374,ENSMUSG00000027961
6375,ENSMUSG00000027962
6376,ENSMUSG00000027963
6377,ENSMUSG00000027965
6378,ENSMUSG00000027966
6379,ENSMUSG00000027967
6380,ENSMUSG00000027968
6381,ENSMUSG00000027971
6382,ENSMUSG00000027973
6383,ENSMUSG00000027977
6384,ENSMUSG00000027978
6385,ENSMUSG00000027981
6386,ENSMUSG00000027983
6387,ENSMUSG00000027984
6388,ENSMUSG00000027985
6389,ENSMUSG00000027993
6390,ENSMUSG00000027994
6391,ENSMUSG00000027995
6392,ENSMUSG00000027996
6393,ENSMUSG00000027997
6394,ENSMUSG00000027998
6395,ENSMUSG00000027999
6396,ENSMUSG00000028001
6397,ENSMUSG00000028003
6398,ENSMUSG00000028004
6399,ENSMUSG00000028005
6400,ENSMUSG00000028007
6401,ENSMUSG00000028008
6402,ENSMUSG00000028009
6403,ENSMUSG00000028010
6404,ENSMUSG00000028011
6405,ENSMUSG00000028012
6406,ENSMUSG00000028013
6407,ENSMUSG00000028015
6408,ENSMUSG00000028016
6409,ENSMUSG00000028017
6410,ENSMUSG00000028018
6411,ENSMUSG00000028019
6412,ENSMUSG00000028020
6413,ENSMUSG00000028023
6414,ENSMUSG00000028024
6415,ENSMUSG00000028028
6416,ENSMUSG00000028029
6417,ENSMUSG00000028030
6418,ENSMUSG00000028031
6419,ENSMUSG00000028032
6420,ENSMUSG00000028033
6421,ENSMUSG00000028034
6422,ENSMUSG00000028035
6423,ENSMUSG00000028036
6424,ENSMUSG00000028037
6425,ENSMUSG00000028039
6426,ENSMUSG00000028040
6427,ENSMUSG00000028041
6428,ENSMUSG00000028042
6429,ENSMUSG00000028044
6430,ENSMUSG00000028047
6431,ENSMUSG00000028048
6432,ENSMUSG00000028049
6433,ENSMUSG00000028051
6434,ENSMUSG00000028053
6435,ENSMUSG00000028057
6436,ENSMUSG00000028059
6437,ENSMUSG00000028060
6438,ENSMUSG00000028062
6439,ENSMUSG00000028063
6440,ENSMUSG00000028064
6441,ENSMUSG00000028066
6442,ENSMUSG00000028068
6443,ENSMUSG00000028069
6444,ENSMUSG00000028070
6445,ENSMUSG00000028071
6446,ENSMUSG00000028072
6447,ENSMUSG00000028073
6448,ENSMUSG00000028076
6449,ENSMUSG00000028078
6450,ENSMUSG00000028080
6451,ENSMUSG00000028081
6452,ENSMUSG00000028082
6453,ENSMUSG00000028085
6454,ENSMUSG00000028086
6455,ENSMUSG00000028088
6456,ENSMUSG00000028089
6457,ENSMUSG00000028093
6458,ENSMUSG00000028096
6459,ENSMUSG00000028098
6460,ENSMUSG00000028099
6461,ENSMUSG00000028100
6462,ENSMUSG00000028101
6463,ENSMUSG00000028102
6464,ENSMUSG00000028104
6465,ENSMUSG00000028106
6466,ENSMUSG00000028107
6467,ENSMUSG00000028108
6468,ENSMUSG00000028109
6469,ENSMUSG00000028111
6470,ENSMUSG00000028114
6471,ENSMUSG00000028115
6472,ENSMUSG00000028116
6473,ENSMUSG00000028121
6474,ENSMUSG00000028124
6475,ENSMUSG00000028125
6476,ENSMUSG00000028126
6477,ENSMUSG00000028127
6478,ENSMUSG00000028128
6479,ENSMUSG00000028132
6480,ENSMUSG00000028133
6481,ENSMUSG00000028134
6482,ENSMUSG00000028136
6483,ENSMUSG00000028137
6484,ENSMUSG00000028138
6485,ENSMUSG00000028139
6486,ENSMUSG00000028140
6487,ENSMUSG00000028141
6488,ENSMUSG00000028145
6489,ENSMUSG00000028148
6490,ENSMUSG00000028149
6491,ENSMUSG00000028150
6492,ENSMUSG00000028152
6493,ENSMUSG00000028156
6494,ENSMUSG00000028158
6495,ENSMUSG00000028159
6496,ENSMUSG00000028161
6497,ENSMUSG00000028163
6498,ENSMUSG00000028164
6499,ENSMUSG00000028165
6500,ENSMUSG00000028167
6501,ENSMUSG00000028172
6502,ENSMUSG00000028173
6503,ENSMUSG00000028174
6504,ENSMUSG00000028175
6505,ENSMUSG00000028176
6506,ENSMUSG00000028177
6507,ENSMUSG00000028179
6508,ENSMUSG00000028180
6509,ENSMUSG00000028182
6510,ENSMUSG00000028184
6511,ENSMUSG00000028185
6512,ENSMUSG00000028186
6513,ENSMUSG00000028187
6514,ENSMUSG00000028188
6515,ENSMUSG00000028189
6516,ENSMUSG00000028191
6517,ENSMUSG00000028194
6518,ENSMUSG00000028195
6519,ENSMUSG00000028197
6520,ENSMUSG00000028199
6521,ENSMUSG00000028207
6522,ENSMUSG00000028211
6523,ENSMUSG00000028212
6524,ENSMUSG00000028214
6525,ENSMUSG00000028217
6526,ENSMUSG00000028218
6527,ENSMUSG00000028221
6528,ENSMUSG00000028222
6529,ENSMUSG00000028223
6530,ENSMUSG00000028224
6531,ENSMUSG00000028226
6532,ENSMUSG00000028228
6533,ENSMUSG00000028229
6534,ENSMUSG00000028232
6535,ENSMUSG00000028233
6536,ENSMUSG00000028234
6537,ENSMUSG00000028236
6538,ENSMUSG00000028238
6539,ENSMUSG00000028240
6540,ENSMUSG00000028243
6541,ENSMUSG00000028244
6542,ENSMUSG00000028245
6543,ENSMUSG00000028246
6544,ENSMUSG00000028247
6545,ENSMUSG00000028248
6546,ENSMUSG00000028249
6547,ENSMUSG00000028251
6548,ENSMUSG00000028252
6549,ENSMUSG00000028255
6550,ENSMUSG00000028256
6551,ENSMUSG00000028259
6552,ENSMUSG00000028261
6553,ENSMUSG00000028262
6554,ENSMUSG00000028264
6555,ENSMUSG00000028266
6556,ENSMUSG00000028268
6557,ENSMUSG00000028270
6558,ENSMUSG00000028271
6559,ENSMUSG00000028273
6560,ENSMUSG00000028274
6561,ENSMUSG00000028277
6562,ENSMUSG00000028278
6563,ENSMUSG00000028280
6564,ENSMUSG00000028282
6565,ENSMUSG00000028284
6566,ENSMUSG00000028287
6567,ENSMUSG00000028289
6568,ENSMUSG00000028291
6569,ENSMUSG00000028292
6570,ENSMUSG00000028293
6571,ENSMUSG00000028294
6572,ENSMUSG00000028295
6573,ENSMUSG00000028298
6574,ENSMUSG00000028300
6575,ENSMUSG00000028307
6576,ENSMUSG00000028309
6577,ENSMUSG00000028310
6578,ENSMUSG00000028312
6579,ENSMUSG00000028314
6580,ENSMUSG00000028318
6581,ENSMUSG00000028322
6582,ENSMUSG00000028327
6583,ENSMUSG00000028328
6584,ENSMUSG00000028329
6585,ENSMUSG00000028330
6586,ENSMUSG00000028331
6587,ENSMUSG00000028332
6588,ENSMUSG00000028333
6589,ENSMUSG00000028334
6590,ENSMUSG00000028337
6591,ENSMUSG00000028339
6592,ENSMUSG00000028341
6593,ENSMUSG00000028343
6594,ENSMUSG00000028344
6595,ENSMUSG00000028345
6596,ENSMUSG00000028347
6597,ENSMUSG00000028348
6598,ENSMUSG00000028351
6599,ENSMUSG00000028354
6600,ENSMUSG00000028356
6601,ENSMUSG00000028357
6602,ENSMUSG00000028358
6603,ENSMUSG00000028359
6604,ENSMUSG00000028360
6605,ENSMUSG00000028362
6606,ENSMUSG00000028364
6607,ENSMUSG00000028367
6608,ENSMUSG00000028369
6609,ENSMUSG00000028370
6610,ENSMUSG00000028373
6611,ENSMUSG00000028378
6612,ENSMUSG00000028381
6613,ENSMUSG00000028382
6614,ENSMUSG00000028383
6615,ENSMUSG00000028385
6616,ENSMUSG00000028386
6617,ENSMUSG00000028389
6618,ENSMUSG00000028391
6619,ENSMUSG00000028392
6620,ENSMUSG00000028393
6621,ENSMUSG00000028394
6622,ENSMUSG00000028396
6623,ENSMUSG00000028397
6624,ENSMUSG00000028398
6625,ENSMUSG00000028399
6626,ENSMUSG00000028402
6627,ENSMUSG00000028403
6628,ENSMUSG00000028405
6629,ENSMUSG00000028407
6630,ENSMUSG00000028409
6631,ENSMUSG00000028410
6632,ENSMUSG00000028411
6633,ENSMUSG00000028412
6634,ENSMUSG00000028413
6635,ENSMUSG00000028414
6636,ENSMUSG00000028415
6637,ENSMUSG00000028416
6638,ENSMUSG00000028417
6639,ENSMUSG00000028419
6640,ENSMUSG00000028420
6641,ENSMUSG00000028423
6642,ENSMUSG00000028426
6643,ENSMUSG00000028427
6644,ENSMUSG00000028430
6645,ENSMUSG00000028431
6646,ENSMUSG00000028433
6647,ENSMUSG00000028434
6648,ENSMUSG00000028435
6649,ENSMUSG00000028436
6650,ENSMUSG00000028437
6651,ENSMUSG00000028438
6652,ENSMUSG00000028439
6653,ENSMUSG00000028441
6654,ENSMUSG00000028443
6655,ENSMUSG00000028444
6656,ENSMUSG00000028445
6657,ENSMUSG00000028447
6658,ENSMUSG00000028451
6659,ENSMUSG00000028452
6660,ENSMUSG00000028453
6661,ENSMUSG00000028454
6662,ENSMUSG00000028455
6663,ENSMUSG00000028456
6664,ENSMUSG00000028457
6665,ENSMUSG00000028458
6666,ENSMUSG00000028459
6667,ENSMUSG00000028460
6668,ENSMUSG00000028461
6669,ENSMUSG00000028463
6670,ENSMUSG00000028464
6671,ENSMUSG00000028465
6672,ENSMUSG00000028466
6673,ENSMUSG00000028467
6674,ENSMUSG00000028468
6675,ENSMUSG00000028469
6676,ENSMUSG00000028470
6677,ENSMUSG00000028475
6678,ENSMUSG00000028476
6679,ENSMUSG00000028478
6680,ENSMUSG00000028479
6681,ENSMUSG00000028480
6682,ENSMUSG00000028483
6683,ENSMUSG00000028484
6684,ENSMUSG00000028487
6685,ENSMUSG00000028488
6686,ENSMUSG00000028492
6687,ENSMUSG00000028494
6688,ENSMUSG00000028495
6689,ENSMUSG00000028496
6690,ENSMUSG00000028497
6691,ENSMUSG00000028514
6692,ENSMUSG00000028517
6693,ENSMUSG00000028518
6694,ENSMUSG00000028519
6695,ENSMUSG00000028520
6696,ENSMUSG00000028521
6697,ENSMUSG00000028522
6698,ENSMUSG00000028523
6699,ENSMUSG00000028524
6700,ENSMUSG00000028525
6701,ENSMUSG00000028527
6702,ENSMUSG00000028528
6703,ENSMUSG00000028530
6704,ENSMUSG00000028532
6705,ENSMUSG00000028533
6706,ENSMUSG00000028536
6707,ENSMUSG00000028538
6708,ENSMUSG00000028539
6709,ENSMUSG00000028540
6710,ENSMUSG00000028541
6711,ENSMUSG00000028542
6712,ENSMUSG00000028544
6713,ENSMUSG00000028545
6714,ENSMUSG00000028546
6715,ENSMUSG00000028549
6716,ENSMUSG00000028550
6717,ENSMUSG00000028551
6718,ENSMUSG00000028552
6719,ENSMUSG00000028553
6720,ENSMUSG00000028555
6721,ENSMUSG00000028556
6722,ENSMUSG00000028557
6723,ENSMUSG00000028558
6724,ENSMUSG00000028559
6725,ENSMUSG00000028560
6726,ENSMUSG00000028563
6727,ENSMUSG00000028565
6728,ENSMUSG00000028567
6729,ENSMUSG00000028568
6730,ENSMUSG00000028571
6731,ENSMUSG00000028572
6732,ENSMUSG00000028573
6733,ENSMUSG00000028575
6734,ENSMUSG00000028576
6735,ENSMUSG00000028577
6736,ENSMUSG00000028578
6737,ENSMUSG00000028580
6738,ENSMUSG00000028581
6739,ENSMUSG00000028582
6740,ENSMUSG00000028583
6741,ENSMUSG00000028584
6742,ENSMUSG00000028587
6743,ENSMUSG00000028589
6744,ENSMUSG00000028590
6745,ENSMUSG00000028591
6746,ENSMUSG00000028593
6747,ENSMUSG00000028597
6748,ENSMUSG00000028599
6749,ENSMUSG00000028600
6750,ENSMUSG00000028601
6751,ENSMUSG00000028602
6752,ENSMUSG00000028603
6753,ENSMUSG00000028607
6754,ENSMUSG00000028608
6755,ENSMUSG00000028609
6756,ENSMUSG00000028610
6757,ENSMUSG00000028612
6758,ENSMUSG00000028613
6759,ENSMUSG00000028614
6760,ENSMUSG00000028617
6761,ENSMUSG00000028618
6762,ENSMUSG00000028619
6763,ENSMUSG00000028621
6764,ENSMUSG00000028622
6765,ENSMUSG00000028626
6766,ENSMUSG00000028629
6767,ENSMUSG00000028630
6768,ENSMUSG00000028631
6769,ENSMUSG00000028633
6770,ENSMUSG00000028634
6771,ENSMUSG00000028635
6772,ENSMUSG00000028636
6773,ENSMUSG00000028637
6774,ENSMUSG00000028639
6775,ENSMUSG00000028640
6776,ENSMUSG00000028641
6777,ENSMUSG00000028642
6778,ENSMUSG00000028643
6779,ENSMUSG00000028644
6780,ENSMUSG00000028645
6781,ENSMUSG00000028646
6782,ENSMUSG00000028647
6783,ENSMUSG00000028648
6784,ENSMUSG00000028649
6785,ENSMUSG00000028651
6786,ENSMUSG00000028653
6787,ENSMUSG00000028654
6788,ENSMUSG00000028655
6789,ENSMUSG00000028656
6790,ENSMUSG00000028657
6791,ENSMUSG00000028661
6792,ENSMUSG00000028664
6793,ENSMUSG00000028668
6794,ENSMUSG00000028669
6795,ENSMUSG00000028670
6796,ENSMUSG00000028671
6797,ENSMUSG00000028672
6798,ENSMUSG00000028673
6799,ENSMUSG00000028675
6800,ENSMUSG00000028676
6801,ENSMUSG00000028677
6802,ENSMUSG00000028678
6803,ENSMUSG00000028680
6804,ENSMUSG00000028681
6805,ENSMUSG00000028683
6806,ENSMUSG00000028684
6807,ENSMUSG00000028687
6808,ENSMUSG00000028688
6809,ENSMUSG00000028689
6810,ENSMUSG00000028690
6811,ENSMUSG00000028691
6812,ENSMUSG00000028692
6813,ENSMUSG00000028693
6814,ENSMUSG00000028696
6815,ENSMUSG00000028698
6816,ENSMUSG00000028699
6817,ENSMUSG00000028700
6818,ENSMUSG00000028701
6819,ENSMUSG00000028702
6820,ENSMUSG00000028703
6821,ENSMUSG00000028706
6822,ENSMUSG00000028707
6823,ENSMUSG00000028708
6824,ENSMUSG00000028709
6825,ENSMUSG00000028710
6826,ENSMUSG00000028712
6827,ENSMUSG00000028713
6828,ENSMUSG00000028715
6829,ENSMUSG00000028716
6830,ENSMUSG00000028717
6831,ENSMUSG00000028718
6832,ENSMUSG00000028719
6833,ENSMUSG00000028729
6834,ENSMUSG00000028730
6835,ENSMUSG00000028736
6836,ENSMUSG00000028737
6837,ENSMUSG00000028738
6838,ENSMUSG00000028741
6839,ENSMUSG00000028743
6840,ENSMUSG00000028744
6841,ENSMUSG00000028745
6842,ENSMUSG00000028747
6843,ENSMUSG00000028749
6844,ENSMUSG00000028750
6845,ENSMUSG00000028751
6846,ENSMUSG00000028753
6847,ENSMUSG00000028755
6848,ENSMUSG00000028756
6849,ENSMUSG00000028757
6850,ENSMUSG00000028758
6851,ENSMUSG00000028759
6852,ENSMUSG00000028760
6853,ENSMUSG00000028763
6854,ENSMUSG00000028766
6855,ENSMUSG00000028771
6856,ENSMUSG00000028772
6857,ENSMUSG00000028773
6858,ENSMUSG00000028776
6859,ENSMUSG00000028777
6860,ENSMUSG00000028778
6861,ENSMUSG00000028779
6862,ENSMUSG00000028780
6863,ENSMUSG00000028782
6864,ENSMUSG00000028784
6865,ENSMUSG00000028785
6866,ENSMUSG00000028786
6867,ENSMUSG00000028788
6868,ENSMUSG00000028789
6869,ENSMUSG00000028790
6870,ENSMUSG00000028792
6871,ENSMUSG00000028793
6872,ENSMUSG00000028794
